price,brand,model,year,title_status,color,state,country,condition,km
32000,ford,f-150,2018,clean vehicle,white,ohio, usa,21 hours left,27748.240279999998
23900,ford,edge,2019,clean vehicle,black,pennsylvania, usa,2 days left,46241.16622
31500,ford,wagon,2019,clean vehicle,black,pennsylvania, usa,1 days left,25780.01746
18500,ford,taurus,2016,clean vehicle,black,ohio, usa,2 days left,121633.9172
46000,ford,max,2019,clean vehicle,white,pennsylvania, usa,3 days left,30942.78018
31500,ford,wagon,2019,clean vehicle,black,pennsylvania, usa,1 days left,21940.13222
14700,ford,van,2015,clean vehicle,white,new jersey, usa,2 days left,60734.88226
47500,ford,expedition,2019,clean vehicle,blue,pennsylvania, usa,3 days left,38740.03248
31500,ford,wagon,2019,clean vehicle,black,pennsylvania, usa,1 days left,28416.11638
49000,ford,expedition,2019,clean vehicle,red,pennsylvania, usa,3 days left,31753.88754
31500,ford,wagon,2019,clean vehicle,black,pennsylvania, usa,1 days left,25075.12654
48000,ford,max,2019,clean vehicle,black,pennsylvania, usa,3 days left,25979.57562
50000,ford,max,2019,clean vehicle,black,pennsylvania, usa,3 days left,28960.0733
47300,ford,max,2019,clean vehicle,black,pennsylvania, usa,21 hours left,38505.06884
45000,ford,f-150,2017,clean vehicle,black,louisiana, usa,8 days left,93227.45686
49000,ford,max,2019,clean vehicle,silver,pennsylvania, usa,3 days left,33406.67972
40200,ford,f-150,2019,clean vehicle,gray,texas, usa,1 days left,16138.46152
48000,ford,max,2019,clean vehicle,black,pennsylvania, usa,3 days left,33878.21634
49000,ford,max,2019,clean vehicle,white,pennsylvania, usa,3 days left,32162.6599
39000,ford,expedition,2019,clean vehicle,silver,pennsylvania, usa,3 days left,44437.09608
29000,ford,door,2015,clean vehicle,white,louisiana, usa,8 days left,146216.5857
46500,ford,max,2019,clean vehicle,silver,pennsylvania, usa,3 days left,32083.80224
22000,ford,mustang,2018,clean vehicle,gray,texas, usa,5 days left,63531.915179999996
18800,ford,max,2019,clean vehicle,black,pennsylvania, usa,2 days left,41356.81932
33000,ford,door,2015,clean vehicle,blue,louisiana, usa,8 days left,118848.14966
39500,ford,expedition,2019,clean vehicle,black,pennsylvania, usa,3 days left,40912.64148
16900,ford,door,2015,clean vehicle,black,louisiana, usa,8 days left,77032.66844
42500,ford,max,2019,clean vehicle,white,pennsylvania, usa,3 days left,50269.34424
39500,ford,expedition,2019,clean vehicle,gray,pennsylvania, usa,3 days left,43057.8917
25500,ford,f-150,2018,clean vehicle,blue,illinois, usa,2 days left,79142.51318
49500,ford,max,2019,clean vehicle,white,pennsylvania, usa,3 days left,33392.19566
25000,ford,f-150,2018,clean vehicle,white,illinois, usa,2 days left,24144.92802
40000,ford,f-150,2019,clean vehicle,black,pennsylvania, usa,3 days left,19709.58698
26000,ford,f-150,2018,clean vehicle,black,illinois, usa,2 days left,1.60934
29500,ford,f-150,2019,clean vehicle,silver,pennsylvania, usa,3 days left,17393.74672
23000,ford,f-150,2019,clean vehicle,white,oklahoma, usa,21 hours left,18125.99642
25500,ford,f-150,2018,clean vehicle,black,illinois, usa,2 days left,68086.34738
44500,ford,f-150,2019,clean vehicle,gray,pennsylvania, usa,3 days left,28137.70056
15600,ford,escape,2019,clean vehicle,blue,missouri, usa,9 days left,59716.17004
23100,ford,f-150,2019,clean vehicle,white,oklahoma, usa,21 hours left,15351.49426
37000,ford,f-150,2019,clean vehicle,gray,pennsylvania, usa,3 days left,3836.66656
14500,ford,fusion,2019,clean vehicle,gray,missouri, usa,9 days left,33136.3106
23000,ford,f-150,2019,clean vehicle,white,oklahoma, usa,21 hours left,22363.38864
26500,ford,f-150,2019,clean vehicle,gray,pennsylvania, usa,3 days left,15209.87234
18000,ford,fusion,2017,clean vehicle,red,missouri, usa,9 days left,50946.87638
35700,ford,expedition,2019,clean vehicle,brown,oklahoma, usa,21 hours left,54567.89138
31000,ford,f-150,2019,clean vehicle,black,pennsylvania, usa,3 days left,16138.46152
40400,ford,max,2019,clean vehicle,white,oklahoma, usa,21 hours left,49519.3918
43600,ford,f-150,2019,clean vehicle,black,pennsylvania, usa,2 days left,24367.01694
22600,ford,f-150,2019,clean vehicle,white,oklahoma, usa,21 hours left,29661.74554
26000,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,15456.10136
23200,ford,f-150,2019,clean vehicle,white,oklahoma, usa,21 hours left,15314.47944
29000,ford,f-150,2019,clean vehicle,silver,pennsylvania, usa,3 days left,15639.56612
22800,ford,f-150,2019,clean vehicle,white,oklahoma, usa,21 hours left,26563.76604
31000,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,17747.80152
22900,ford,f-150,2019,clean vehicle,white,oklahoma, usa,21 hours left,18206.46342
28000,ford,f-150,2019,clean vehicle,silver,pennsylvania, usa,3 days left,20737.95524
23200,ford,f-150,2019,clean vehicle,white,oklahoma, usa,21 hours left,15378.85304
27000,ford,f-150,2019,clean vehicle,blue,pennsylvania, usa,3 days left,21354.33246
22800,ford,f-150,2019,clean vehicle,white,oklahoma, usa,21 hours left,26988.6318
31500,ford,f-150,2019,clean vehicle,red,pennsylvania, usa,3 days left,21767.93284
23400,ford,transit,2019,clean vehicle,white,oklahoma, usa,21 hours left,26378.69194
28000,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,18406.02158
23400,ford,transit,2019,clean vehicle,white,oklahoma, usa,21 hours left,28910.18376
28000,ford,f-150,2018,clean vehicle,blue,texas, usa,10 days left,8754.8096
24900,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,20977.7469
23500,ford,transit,2019,clean vehicle,white,oklahoma, usa,21 hours left,25361.58906
36000,ford,f-150,2018,clean vehicle,gray,texas, usa,10 days left,48283.41868
28700,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,22004.50582
16000,ford,fusion,2018,clean vehicle,silver,oregon, usa,29 minutes,39396.6432
31000,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,21291.5682
16500,ford,f-150,2017,clean vehicle,white,oregon, usa,29 minutes,221749.34926
28500,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,21751.83944
10800,ford,escape,2017,clean vehicle,black,oregon, usa,29 minutes,131418.7044
28500,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,18930.66642
25000,ford,explorer,2017,clean vehicle,gold,oregon, usa,29 minutes,54983.1011
31000,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,21658.49772
28500,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,22537.19736
28500,ford,f-150,2019,clean vehicle,silver,pennsylvania, usa,3 days left,21573.2027
14500,ford,door,2016,clean vehicle,black,oregon, usa,29 minutes,154739.65034
25000,ford,f-150,2019,clean vehicle,black,pennsylvania, usa,3 days left,20419.30592
14500,ford,door,2016,clean vehicle,white,oregon, usa,29 minutes,187518.68746
28500,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,19730.5084
12100,ford,door,2016,clean vehicle,silver,oregon, usa,29 minutes,47261.48778
29400,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,30548.49188
24700,ford,f-150,2019,clean vehicle,silver,california, usa,8 days left,38294.2453
29500,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,25691.50376
25800,ford,f-150,2019,clean vehicle,silver,california, usa,8 days left,45249.81278
17500,ford,door,2016,clean vehicle,blue,oregon, usa,29 minutes,187858.2582
23900,ford,f-150,2019,clean vehicle,brown,pennsylvania, usa,2 days left,33884.6537
22900,ford,f-150,2019,clean vehicle,black,california, usa,8 days left,44729.99596
19500,ford,edge,2016,clean vehicle,black,oregon, usa,29 minutes,91724.3333
29500,ford,f-150,2019,clean vehicle,gray,pennsylvania, usa,3 days left,26755.2775
24500,ford,f-150,2019,clean vehicle,gray,california, usa,8 days left,44561.01526
11000,ford,door,2016,clean vehicle,black,oregon, usa,29 minutes,64133.80834
22400,ford,f-150,2019,clean vehicle,black,pennsylvania, usa,2 days left,51059.53018
15700,ford,escape,2019,clean vehicle,gray,california, usa,8 days left,50832.61324
11000,ford,door,2015,clean vehicle,black,oregon, usa,29 minutes,54262.11678
28000,ford,f-150,2019,clean vehicle,black,pennsylvania, usa,2 days left,29640.82412
13500,ford,fusion,2019,clean vehicle,black,california, usa,8 days left,62785.18142
25100,ford,f-150,2019,clean vehicle,black,pennsylvania, usa,3 days left,34352.97164
24100,ford,transit,2019,clean vehicle,white,california, usa,8 days left,34037.541
10500,ford,f-150,2019,clean vehicle,red,pennsylvania, usa,2 days left,35407.08934
16900,ford,fusion,2019,clean vehicle,gray,california, usa,8 days left,50309.57774
28500,ford,f-150,2019,clean vehicle,white,pennsylvania, usa,3 days left,23106.90372
16200,ford,fusion,2019,clean vehicle,silver,california, usa,8 days left,67064.41648
24500,ford,flex,2019,clean vehicle,gray,pennsylvania, usa,3 days left,31370.86462
16500,ford,fusion,2019,clean vehicle,black,california, usa,8 days left,59474.76904
56500,ford,door,2017,clean vehicle,gold,texas, usa,2 days left,37373.70282
10400,ford,fusion,2019,clean vehicle,gray,pennsylvania, usa,2 days left,21058.2139
22800,ford,explorer,2018,clean vehicle,silver,oklahoma, usa,21 hours left,58135.79816
26500,ford,flex,2019,clean vehicle,white,pennsylvania, usa,3 days left,30814.03298
23800,ford,flex,2019,clean vehicle,red,pennsylvania, usa,3 days left,40222.23462
24700,ford,f-150,2018,clean vehicle,white,oklahoma, usa,21 hours left,66187.32618
12400,ford,fusion,2019,clean vehicle,black,pennsylvania, usa,2 days left,52086.2891
16600,ford,fusion,2019,clean vehicle,white,pennsylvania, usa,2 days left,44697.80916
11200,ford,door,2015,clean vehicle,blue,oklahoma, usa,21 hours left,169024.15218
15900,ford,fusion,2019,clean vehicle,silver,pennsylvania, usa,2 days left,44749.308039999996
15100,ford,fusion,2019,clean vehicle,white,pennsylvania, usa,2 days left,48571.49054
15600,ford,fusion,2019,clean vehicle,gold,pennsylvania, usa,2 days left,58427.0887
39700,ford,srw,2019,clean vehicle,white,oklahoma, usa,21 hours left,16857.8365
16000,ford,fusion,2019,clean vehicle,gray,pennsylvania, usa,2 days left,55898.81556
15500,ford,srw,2017,clean vehicle,white,oregon, usa,28 minutes,212674.281
19000,ford,taurus,2019,clean vehicle,gray,pennsylvania, usa,3 days left,20805.54752
38700,ford,drw,2018,clean vehicle,white,oklahoma, usa,21 hours left,95834.58766
21000,ford,taurus,2019,clean vehicle,red,pennsylvania, usa,3 days left,19592.10516
28500,ford,door,2016,clean vehicle,white,oklahoma, usa,8 days left,154704.24486
37200,ford,drw,2018,clean vehicle,white,oklahoma, usa,21 hours left,144533.21606
18500,ford,taurus,2019,clean vehicle,white,pennsylvania, usa,3 days left,29293.20668
15000,ford,door,2015,clean vehicle,white,oklahoma, usa,8 days left,206808.2367
37700,ford,drw,2017,clean vehicle,white,oklahoma, usa,21 hours left,70049.74218
22200,ford,transit,2019,clean vehicle,white,pennsylvania, usa,2 days left,25414.69728
39950,ford,f-150,2019,clean vehicle,white,georgia, usa,4 days left,14931.45652
37600,ford,drw,2017,clean vehicle,white,oklahoma, usa,21 hours left,67471.57949999999
18500,ford,taurus,2019,clean vehicle,white,pennsylvania, usa,3 days left,27236.47016
20500,ford,taurus,2019,clean vehicle,silver,pennsylvania, usa,3 days left,27777.2084
21000,ford,transit,2019,clean vehicle,white,pennsylvania, usa,3 days left,65616.01048
22500,ford,transit,2019,clean vehicle,white,pennsylvania, usa,2 days left,41236.11882
29000,ford,f-150,2019,clean vehicle,white,colorado, usa,24 hours left,18779.38846
13200,ford,door,2013,clean vehicle,black,florida, usa,2 days left,222932.21416
25500,ford,transit,2019,clean vehicle,white,pennsylvania, usa,2 days left,21957.83496
25700,ford,door,2016,clean vehicle,white,texas, usa,2 days left,238077.7129
18900,ford,doors,2015,clean vehicle,charcoal,new york, usa,10 days left,71544.81904
31500,ford,wagon,2019,clean vehicle,black,pennsylvania, usa,2 days left,32761.33438
45500,ford,door,2017,clean vehicle,black,florida, usa,48 minutes,106805.45844
11000,ford,door,2017,clean vehicle,gray,pennsylvania, usa,21 hours left,70057.78888
18288,ford,doors,2015,clean vehicle,gray,new york, usa,10 days left,72771.13612
20000,ford,door,2017,clean vehicle,white,florida, usa,48 minutes,137901.12592
36600,ford,door,2016,clean vehicle,white,pennsylvania, usa,21 hours left,94793.34468
18299,ford,doors,2015,clean vehicle,silver,pennsylvania, usa,10 days left,96349.57646
31500,ford,wagon,2019,clean vehicle,black,pennsylvania, usa,2 days left,37372.09348
13500,ford,door,2016,clean vehicle,white,colorado, usa,8 days left,141116.58724
22800,ford,wagon,2019,clean vehicle,white,pennsylvania, usa,2 days left,52345.39284
11300,ford,door,2016,clean vehicle,white,colorado, usa,8 days left,111691.41468
32700,ford,door,2014,clean vehicle,white,texas, usa,7 hours left,122850.57824
21900,ford,wagon,2019,clean vehicle,white,pennsylvania, usa,2 days left,76649.64552
11700,ford,door,2014,clean vehicle,orange,texas, usa,6 hours left,217716.34322
11000,ford,door,2014,clean vehicle,white,texas, usa,6 hours left,124540.38524
13000,ford,cutaway,2013,clean vehicle,white,colorado, usa,8 days left,219934.01374
11200,ford,door,2013,clean vehicle,blue,texas, usa,6 hours left,197725.12174
23400,ford,f-150,2019,clean vehicle,white,missouri, usa,21 hours left,19630.72932
13500,ford,door,2019,salvage insurance,red,massachusetts, usa,3 days left,73244.28208
22900,ford,f-150,2019,clean vehicle,white,missouri, usa,21 hours left,25195.82704
20000,ford,fusion,2020,clean vehicle,silver,virginia, usa,2 days left,38598.41056
22900,ford,f-150,2019,clean vehicle,white,missouri, usa,21 hours left,25461.36814
27000,ford,mustang,2020,clean vehicle,red,virginia, usa,2 days left,20515.86632
54500,ford,expedition,2019,clean vehicle,blue,oklahoma, usa,2 days left,15876.1391
20600,ford,fusion,2020,clean vehicle,black,virginia, usa,2 days left,28739.59372
23500,ford,f-150,2019,clean vehicle,white,missouri, usa,21 hours left,10800.28074
53000,ford,expedition,2019,clean vehicle,blue,oklahoma, usa,2 days left,24041.93026
23600,ford,transit,2019,clean vehicle,white,missouri, usa,21 hours left,25459.7588
33500,ford,wagon,2019,clean vehicle,silver,oklahoma, usa,2 days left,9881.3476
24400,ford,edge,2019,clean vehicle,gray,virginia, usa,2 days left,41121.85568
13000,ford,focus,2016,clean vehicle,black,west virginia, usa,2 days left,88487.95056
48400,ford,max,2019,clean vehicle,black,virginia, usa,2 days left,39884.27322
26500,ford,door,2014,clean vehicle,silver,west virginia, usa,2 days left,238893.64828
46200,ford,max,2019,clean vehicle,white,virginia, usa,2 days left,55024.94394
13500,ford,door,2012,clean vehicle,white,west virginia, usa,2 days left,168270.98106
27600,ford,edge,2019,clean vehicle,silver,virginia, usa,2 days left,21347.8951
26500,ford,edge,2019,clean vehicle,gray,virginia, usa,2 days left,36142.55772
26000,ford,door,2013,clean vehicle,white,west virginia, usa,21 hours left,112824.39004
24500,ford,edge,2019,clean vehicle,black,virginia, usa,2 days left,38160.670079999996
16700,ford,ecosport,2019,clean vehicle,black,virginia, usa,2 days left,24130.44396
17500,ford,edge,2015,clean vehicle,gray,missouri, usa,2 days left,96119.44084
17000,ford,escape,2019,clean vehicle,gray,virginia, usa,2 days left,26470.42432
22500,ford,door,2015,clean vehicle,black,oklahoma, usa,2 days left,46350.60134
34500,ford,f-150,2019,clean vehicle,gray,michigan, usa,21 hours left,46571.08092
16600,ford,ecosport,2019,clean vehicle,black,virginia, usa,2 days left,30612.86548
34500,ford,f-150,2019,clean vehicle,white,michigan, usa,21 hours left,40307.52964
25000,ford,edge,2019,clean vehicle,black,virginia, usa,2 days left,35917.25012
36000,ford,f-150,2019,clean vehicle,gray,michigan, usa,21 hours left,27843.19134
23700,ford,edge,2019,clean vehicle,gray,virginia, usa,2 days left,44116.837419999996
28600,ford,explorer,2019,clean vehicle,silver,michigan, usa,21 hours left,63943.90622
23500,ford,door,2013,clean vehicle,brown,oklahoma, usa,2 days left,119404.9813
25300,ford,explorer,2019,clean vehicle,silver,michigan, usa,21 hours left,71427.33722
24900,ford,flex,2019,clean vehicle,white,virginia, usa,2 days left,30820.47034
20300,ford,f-750,2012,clean vehicle,white,missouri, usa,21 hours left,303189.99996
23400,ford,fusion,2020,clean vehicle,gray,michigan, usa,21 hours left,3946.1016799999998
14600,ford,fusion,2019,clean vehicle,silver,virginia, usa,2 days left,58341.79368
25500,ford,f-150,2019,clean vehicle,silver,virginia, usa,2 days left,43671.05024
14700,ford,fusion,2019,clean vehicle,white,virginia, usa,2 days left,57857.38234
33700,ford,f-150,2019,clean vehicle,white,virginia, usa,2 days left,56682.56414
33400,ford,f-150,2019,clean vehicle,gray,virginia, usa,2 days left,54408.56672
34000,ford,f-150,2019,clean vehicle,black,michigan, usa,21 hours left,51534.28548
17500,ford,fusion,2019,clean vehicle,white,virginia, usa,2 days left,54995.97582
14100,ford,fusion,2019,clean vehicle,white,michigan, usa,21 hours left,39061.90048
30000,ford,f-150,2019,clean vehicle,black,virginia, usa,2 days left,30665.9737
16500,ford,fusion,2019,clean vehicle,red,michigan, usa,21 hours left,56040.43748
30600,ford,f-150,2019,clean vehicle,gray,virginia, usa,2 days left,24819.24148
12800,ford,ecosport,2019,clean vehicle,silver,nevada, usa,2 days left,39855.3051
26000,ford,wagon,2019,clean vehicle,white,virginia, usa,2 days left,37045.39746
46000,ford,max,2019,clean vehicle,black,texas, usa,21 hours left,61545.98962
28500,ford,ranger,2019,clean vehicle,white,virginia, usa,2 days left,26568.59406
24300,ford,edge,2019,clean vehicle,silver,nevada, usa,2 days left,30194.43708
29000,ford,explorer,2019,clean vehicle,no_color,texas, usa,21 hours left,46435.89636
15300,ford,escape,2019,clean vehicle,black,nevada, usa,2 days left,27989.64128
27900,ford,mustang,2019,clean vehicle,white,new mexico, usa,21 hours left,21819.43172
24700,ford,edge,2019,clean vehicle,black,nevada, usa,2 days left,43584.14588
14400,ford,escape,2019,clean vehicle,black,texas, usa,21 hours left,28179.5434
15000,ford,ecosport,2019,clean vehicle,white,nevada, usa,2 days left,39689.54308
17200,ford,door,2014,clean vehicle,black,florida, usa,18 hours left,154618.94984
12800,ford,ecosport,2019,clean vehicle,white,nevada, usa,2 days left,36786.29372
46900,ford,explorer,2020,clean vehicle,gray,virginia, usa,21 hours left,1190.9116
16200,ford,escape,2019,clean vehicle,black,nevada, usa,2 days left,40378.3406
25200,ford,escape,2020,clean vehicle,black,virginia, usa,21 hours left,11.26538
34800,ford,max,2019,clean vehicle,silver,nevada, usa,2 days left,55163.34718
52000,ford,srw,2019,clean vehicle,white,texas, usa,21 hours left,55565.682179999996
26000,ford,door,2017,clean vehicle,white,texas, usa,1 days left,160810.08082
40600,ford,expedition,2019,clean vehicle,white,nevada, usa,2 days left,63037.8478
55000,ford,srw,2019,clean vehicle,no_color,texas, usa,21 hours left,26665.15446
36400,ford,max,2019,clean vehicle,black,nevada, usa,2 days left,58927.59344
14700,ford,escape,2019,clean vehicle,silver,nevada, usa,2 days left,72063.02652
43900,ford,explorer,2020,clean vehicle,no_color,south carolina, usa,21 hours left,3361.91126
41100,ford,expedition,2019,clean vehicle,silver,nevada, usa,2 days left,57615.98134
23000,ford,door,2013,clean vehicle,white,texas, usa,1 days left,142878.81454
13900,ford,escape,2019,clean vehicle,blue,nevada, usa,2 days left,59510.17452
19000,ford,door,2012,clean vehicle,white,texas, usa,1 days left,305414.10784
34800,ford,max,2019,clean vehicle,white,nevada, usa,2 days left,56701.87622
22000,ford,door,2012,clean vehicle,white,texas, usa,1 days left,244041.92694
16300,ford,escape,2019,clean vehicle,white,nevada, usa,1 hours left,59616.39096
18800,ford,escape,2019,clean vehicle,green,virginia, usa,21 hours left,25483.8989
13000,ford,cab,2012,clean vehicle,white,texas, usa,1 days left,323778.28658
40900,ford,max,2019,clean vehicle,black,nevada, usa,2 days left,67476.40752
47000,ford,expedition,2019,clean vehicle,gray,virginia, usa,21 hours left,59640.53106
12800,ford,door,2017,clean vehicle,red,wisconsin, usa,14 hours left,54336.14642
25500,ford,explorer,2019,clean vehicle,gray,nevada, usa,2 days left,48038.799
17800,ford,escape,2019,clean vehicle,black,virginia, usa,21 hours left,42929.1445
25700,ford,f-150,2019,clean vehicle,black,nevada, usa,2 days left,28691.31352
17200,ford,escape,2019,clean vehicle,white,virginia, usa,21 hours left,47687.96288
35000,ford,srw,2019,clean vehicle,white,new jersey, usa,2 hours left,18578.22096
28800,ford,f-150,2019,clean vehicle,white,nevada, usa,2 days left,35366.85584
39200,ford,max,2019,clean vehicle,black,tennessee, usa,21 hours left,70194.58278
13600,ford,escape,2019,clean vehicle,gray,pennsylvania, usa,1 days left,79266.43236
24200,ford,f-150,2019,clean vehicle,black,nevada, usa,2 days left,83024.24126
46900,ford,max,2019,clean vehicle,gray,virginia, usa,21 hours left,66625.06666
26500,ford,f-150,2019,clean vehicle,gray,pennsylvania, usa,1 days left,18883.99556
24700,ford,explorer,2019,clean vehicle,silver,nevada, usa,2 days left,66993.60552
12600,ford,focus,2017,clean vehicle,gray,new jersey, usa,7 days left,24260.8005
31800,ford,f-150,2019,clean vehicle,red,nevada, usa,2 days left,42793.95994
24500,ford,f-150,2019,clean vehicle,white,nevada, usa,2 days left,36863.54204
26000,ford,f-150,2019,clean vehicle,white,virginia, usa,21 hours left,53851.73508
21000,ford,f-150,2017,clean vehicle,gray,pennsylvania, usa,7 days left,52701.05698
22500,ford,f-150,2019,clean vehicle,white,nevada, usa,2 days left,54262.11678
23100,ford,f-150,2019,clean vehicle,red,nevada, usa,2 days left,37838.80208
19600,ford,mustang,2019,clean vehicle,gray,nevada, usa,2 days left,53629.64616
11700,ford,door,2016,clean vehicle,black,pennsylvania, usa,1 days left,38307.12002
27300,ford,mustang,2019,clean vehicle,blue,nevada, usa,2 days left,50307.9684
14300,ford,edge,2016,clean vehicle,white,pennsylvania, usa,1 days left,111733.25752
23600,ford,transit,2019,clean vehicle,white,nevada, usa,2 days left,25355.1517
22400,ford,wagon,2019,clean vehicle,white,nevada, usa,2 days left,82671.79579999999
23600,ford,transit,2019,clean vehicle,white,nevada, usa,2 days left,24873.95904
37500,ford,srw,2019,clean vehicle,silver,nevada, usa,5 days left,3833.44788
10700,ford,van,2016,clean vehicle,white,pennsylvania, usa,1 days left,160200.14096
31900,ford,srw,2019,clean vehicle,black,nevada, usa,2 days left,34674.83964
31600,ford,mustang,2019,clean vehicle,black,georgia, usa,21 hours left,26220.97662
12600,ford,escape,2018,clean vehicle,gray,nevada, usa,2 days left,64977.1025
13000,ford,edge,2015,clean vehicle,gray,florida, usa,4 days left,96006.78704
11800,ford,ecosport,2018,clean vehicle,black,nevada, usa,2 days left,60958.58052
24600,ford,edge,2019,clean vehicle,black,georgia, usa,21 hours left,33197.46552
14500,ford,door,2014,clean vehicle,black,florida, usa,4 days left,114593.0547
24300,ford,explorer,2018,clean vehicle,silver,nevada, usa,2 days left,42142.17724
12300,ford,fusion,2018,clean vehicle,white,nevada, usa,2 days left,61407.58638
14800,ford,door,2016,clean vehicle,blue,new jersey, usa,2 hours left,48803.2355
17100,ford,mustang,2018,clean vehicle,silver,nevada, usa,2 days left,50792.37974
20300,ford,explorer,2018,clean vehicle,blue,connecticut, usa,18 hours left,30624.13086
26300,ford,f-150,2018,clean vehicle,silver,new york, usa,18 hours left,18892.04226
22500,ford,door,2016,clean vehicle,silver,nevada, usa,Listing Expired,81147.75082
41200,ford,srw,2019,clean vehicle,gray,tennessee, usa,21 hours left,41260.25892
20400,ford,door,2017,clean vehicle,gray,florida, usa,Listing Expired,96235.31332
49900,ford,drw,2019,clean vehicle,black,virginia, usa,21 hours left,8103.0269
12100,ford,escape,2017,clean vehicle,silver,new york, usa,18 hours left,51955.93256
24000,ford,door,2016,clean vehicle,blue,florida, usa,Listing Expired,64970.66514
17200,ford,f-150,2017,clean vehicle,white,new york, usa,18 hours left,148025.48386
18800,ford,explorer,2017,clean vehicle,gray,new york, usa,18 hours left,122725.04972
44000,ford,max,2019,clean vehicle,gray,nevada, usa,2 days left,27252.56356
23400,ford,transit,2019,clean vehicle,white,texas, usa,2 days left,22244.29748
30700,ford,transit,2019,clean vehicle,white,texas, usa,2 days left,8449.035
15600,ford,escape,2019,clean vehicle,black,south carolina, usa,21 hours left,53834.03234
22600,ford,f-150,2019,clean vehicle,white,texas, usa,2 days left,22999.07794
22900,ford,f-150,2019,clean vehicle,white,south carolina, usa,21 hours left,26916.2115
22800,ford,f-150,2019,clean vehicle,white,texas, usa,2 days left,20924.63868
22700,ford,f-150,2019,clean vehicle,white,south carolina, usa,21 hours left,30419.74468
23000,ford,f-150,2019,clean vehicle,white,texas, usa,2 days left,15662.09688
22700,ford,f-150,2019,clean vehicle,white,south carolina, usa,21 hours left,30492.16498
23000,ford,f-150,2019,clean vehicle,white,north carolina, usa,2 days left,13521.67468
34400,ford,f-150,2019,clean vehicle,gray,south carolina, usa,21 hours left,28082.983
36500,ford,srw,2016,clean vehicle,gray,nevada, usa,Listing Expired,86881.82924
23100,ford,f-150,2019,clean vehicle,white,south carolina, usa,21 hours left,25504.82032
23300,ford,f-150,2019,clean vehicle,white,south carolina, usa,21 hours left,17332.5918
22600,ford,f-150,2019,clean vehicle,white,north carolina, usa,2 days left,23475.44258
23000,ford,f-150,2019,clean vehicle,white,north carolina, usa,2 days left,17567.55544
11500,ford,fiesta,2019,clean vehicle,silver,north carolina, usa,2 days left,16309.05156
23000,ford,f-150,2019,clean vehicle,white,north carolina, usa,2 days left,17147.5177
22600,ford,transit,2019,clean vehicle,white,north carolina, usa,2 days left,22902.51754
23000,ford,transit,2019,clean vehicle,white,north carolina, usa,2 days left,14459.9199
19200,ford,door,2017,clean vehicle,gray,texas, usa,2 days left,167838.0686
10100,ford,door,2017,clean vehicle,red,texas, usa,2 days left,73373.02928
14000,ford,explorer,2016,clean vehicle,white,texas, usa,2 days left,177563.31021999998
14700,ford,door,2016,clean vehicle,black,texas, usa,2 days left,156952.49284
30200,ford,door,2015,clean vehicle,red,texas, usa,2 days left,107909.46568
21500,ford,van,2015,clean vehicle,no_color,texas, usa,2 days left,23306.46188
23000,ford,expedition,2017,clean vehicle,silver,colorado, usa,20 hours left,145244.54434
11200,ford,door,2014,clean vehicle,no_color,texas, usa,2 days left,156620.9688
10400,ford,door,2014,clean vehicle,white,california, usa,23 hours left,129796.48968
13200,ford,door,2014,clean vehicle,black,texas, usa,2 days left,160637.88144
10500,ford,door,2015,clean vehicle,red,new jersey, usa,2 hours left,137677.42766
11900,ford,bus,2013,clean vehicle,white,california, usa,1 days left,133623.5002
21200,ford,door,2014,clean vehicle,white,texas, usa,2 days left,209484.56912
23500,ford,door,2013,clean vehicle,white,california, usa,1 days left,128892.0406
11100,ford,door,2014,clean vehicle,blue,texas, usa,2 days left,231268.59536
22000,ford,door,2015,clean vehicle,white,colorado, usa,19 hours left,86110.95538
14000,ford,door,2013,clean vehicle,black,colorado, usa,19 hours left,77904.93072
23300,ford,edge,2019,clean vehicle,silver,minnesota, usa,14 hours left,45945.04766
21700,ford,door,2012,clean vehicle,green,texas, usa,2 days left,184269.43
11200,ford,door,2012,clean vehicle,blue,texas, usa,2 days left,108051.0876
11300,ford,escape,2018,clean vehicle,gray,north carolina, usa,2 days left,67862.64912
10900,ford,focus,2018,clean vehicle,green,north carolina, usa,2 days left,84071.9216
42300,ford,max,2019,clean vehicle,gray,florida, usa,2 days left,56124.12316
10500,ford,door,2014,salvage insurance,white,idaho, usa,16 hours left,192620.29526
43400,ford,max,2019,clean vehicle,gray,florida, usa,2 days left,60116.8957
12500,ford,door,2016,salvage insurance,white,idaho, usa,16 hours left,162458.04498
15900,ford,escape,2019,clean vehicle,white,minnesota, usa,14 hours left,41907.2136
